year,month,T,PriceEarningRatio,PriceEarningRatioSA,PriceDividendRatio,gcr,gip,inflation,recession,unrate,ghousestarts,IndexUMConfidence,gIPBUSEQ,gIPCONGD,gIPDCONGD,gIPDMAN,gIPDMAT,gIPFINAL,gIPMAN,gIPMAT,gIPMINE,gIPNCONGD,gIPNMAN,gIPNMAT,gIPUTIL,gaip,gacr,gaIPBUSEQ,gaIPCONGD,gaIPDCONGD,gaIPDMAN,gaIPDMAT,gaIPFINAL,gaIPMAN,gaIPMAT,gaIPMINE,gaIPNCONGD,gaIPNMAN,gaIPNMAT,gaIPUTIL,TermSpreadS,TermSpreadL,CreditSpread,FEDFUNDS,GS1,GS10,GS20,GS3,GS5,GS7,GS2,GS30,GS3M,GS6M,GS1M,P_oil_WTI,P_oil_Brent,gP_oil_WTI,gP_oil_Brent
1978,4,1978.326,8.410367,9.2625887,19.16815,.00519155,.02050556,.0075389,0,6.1,.07807226,81.6,.0232119,.00723124,.020029,.01973981,.01877038,.01180176,.01648457,.03016415,.09194118,.00133759,.01162475,.01398814,-.0249272,.05752255,.02857118,.14604166,.01929958,.00885408,.08545503,.08702753,.06457584,.06456995,.05388484,.04648038,.02416352,.03319605,.03056199,.02300149,.0015541,,.76,6.89,7.45,8.15,8.32,7.85,7.98,8.06,7.74,8.34,,,,14.85,,0,
1978,5,1978.411,8.754618,9.6349107,19.98839,.00314779,.00370254,.0071288,0,6,-.05713164,82.9,.00327919,-.00692925,-.01609057,.00226271,.00802265,-.00289027,.00385282,.00906717,-.00490118,-.0026823,.00626547,-.00149274,.01888331,.06401554,.02613818,.16413012,.02201521,.01236719,.09718441,.09944084,.07209303,.07196467,.06042803,.03696688,.0265413,.03423657,.03210321,.03982495,.0013464,,.8,7.36,7.82,8.35,8.44,8.07,8.18,8.25,8.01,8.43,,,,14.85,,0,
1978,6,1978.493,8.696349,9.549679,19.89002,.00229043,.0068661,.0065221,0,5.9,-.00241255,80,.01661636,.00615585,.00563116,.00922738,.00623189,.00966288,.00799197,.00431576,-.00191401,.00640642,.00616099,.00286152,.0103236,.06767845,.03021346,.16135475,.0150718,.00891677,.09289192,.09368461,.06434962,.06831235,.07384636,.11711638,.01803586,.03134403,.03775067,.02352031,.0014631,,.84,7.6,8.09,8.46,8.53,8.3,8.36,8.4,8.24,8.5,,,,14.85,,0,
1978,7,1978.578,8.568053,9.425524,19.64756,-.00568583,-.00046372,.0054611,0,6.2,.01057194,82.4,.00820385,-.00550924,.00083175,.00466721,.00631402,-.0009804,-.00055884,.00018206,.00976252,-.00842155,-.0084599,-.00857432,-.01291411,.0751185,.03732693,.18992187,.03811335,.07065814,.10761755,.08785897,.08801497,.0746567,.07043731,.12847512,.02365692,.0254253,.01859994,.0423065,.0014375,,.72,7.81,8.39,8.64,8.69,8.54,8.54,8.55,8.49,8.65,,,,14.85,,0,
1978,8,1978.663,9.068929,10.023971,20.84951,.00804464,.00374784,.0050258,0,5.9,-.04697537,78.4,.01829359,-.00138242,-.00481123,.00878417,.00903638,.00587572,.00533669,.00279427,-.01047672,.00022025,.00010431,-.0058764,.01400889,.07553855,.02759703,.1778466,.01514366,.03440822,.10766939,.09606369,.07307911,.07500313,.08108759,.11923828,.00664986,.02595332,.01864442,.05732869,.0004926,,.79,8.04,8.31,8.41,8.45,8.33,8.33,8.38,8.37,8.47,,,,14.85,,0,
1978,9,1978.745,8.980121,9.9418875,20.69721,-.00273579,.00252202,.0056924,0,6,-.01311164,80.4,.01034944,.00127802,-.0061658,.00624931,.0075996,.00399601,.00527881,.0013657,-.01681986,.0046871,.00384001,.00654071,.00806293,.05978288,.01860392,.15704759,-.00039373,.00254281,.08785454,.08232268,.05224642,.0625068,.06748694,.0736153,-.00152592,.02436802,.02135097,.04263883,.0002218,,.73,8.45,8.64,8.42,8.47,8.41,8.43,8.42,8.57,8.47,,,,14.85,,0,
1978,10,1978.83,8.508623,9.5336084,19.97351,.00072043,.00798927,.0078925,0,5.8,.00556822,79.3,.02071592,-.00094011,.00349029,.01180338,.011594,.00567398,.00742011,.01002844,.02327329,-.00291487,.0007665,.00329815,-.00699923,.02793226,.00683157,.11376577,-.02643555,-.06918353,.04235113,.03795049,.02175716,.02971333,.03104317,-.00579154,-.00754097,.01062321,.01297908,.07535031,.0001566,,.7,8.96,9.14,8.64,8.69,8.62,8.61,8.64,8.85,8.67,,,,14.85,,0,
1978,11,1978.912,7.842374,8.9284189,18.7421,.00270122,.00754752,.0056727,0,5.9,.05547434,75,.01659304,.00333718,.0030291,.01068678,.01152409,.00716902,.0092482,.00834422,-.0019507,.0035032,.00710187,.00614205,.00351712,.0322307,.00567819,.13756774,-.0126961,-.02363538,.06127381,.04758906,.03812982,.03883787,.02671442,-.00664544,-.00762172,.00518638,.01532799,.03050979,-.000438,,.8,9.76,10.01,8.81,8.75,9.04,8.84,8.8,9.42,8.75,,,,14.85,,0,
1978,12,1978.997,7.794809,9.0119418,18.95661,.00513914,.0053318,.0046792,0,6,-.02416744,66.1,.01153597,.00190299,.00288202,.01058855,.01163854,.00513897,.0074875,.00423477,-.00735125,.00149383,.00279129,.00612114,-.00151234,.02530833,.00504003,.12473114,-.02282075,-.04111089,.05590626,.04850454,.02812259,.03183785,.02302262,-.00354519,-.01461632,-.00424204,.01061878,.00596625,.000497,,.78,10.03,10.3,9.01,8.9,9.33,9.08,9.03,9.72,8.88,,,,14.85,,0,
1979,1,1979.082,7.880158,9.2576369,19.50001,-.0044343,-.00645097,.0074976,0,5.9,-.22632866,72.1,.00882726,-.00264806,.00718245,-.00696722,-.02050402,.00212677,-.00835362,-.01261932,-.01113389,-.00703624,-.01042032,-.01351823,.02026815,.02441318,.00874386,.12645154,-.02499459,-.05448717,.04822446,.03872608,.0287323,.03337734,.01997752,-.02323914,-.01180928,.01116654,.03362852,-.00036756,-.0006815,,.88,10.07,10.41,9.1,8.98,9.5,9.2,9.14,9.86,8.94,,,,14.85,,0,
1979,2,1979.159,7.569721,9.0037404,19.04911,.00400948,.00535838,.0053492,0,5.9,-.06986968,73.9,.01168112,-.00703558,-.01163176,.00735714,.00861355,.00019635,.00342479,.0086445,.00004066,-.00494251,-.0025371,.00787487,.03087352,.01400576,.01044809,.09602515,-.03467467,-.0931403,.02114438,.00835233,.01299622,.01456001,.01145867,.00959333,-.0097883,.00467353,.03201072,.00141334,-.0004146,,.82,10.06,10.24,9.1,9.03,9.29,9.13,9.11,9.72,9,,,,15.85,,.06516964,
1979,3,1979.244,7.526316,9.070785,19.25,.00021516,.00312654,.0077627,0,5.8,.19485237,68.4,.00773995,.00414567,-.0018336,.00345531,.00348158,.00447562,.00489379,.00096522,.00314526,.00682315,.00713014,.00398608,-.01694583,.01259298,.01453713,.11284295,-.02994255,-.05227051,.02714927,-.00239758,.02265081,.01196104,.0038932,.02307716,-.02019162,-.01060436,.01587755,-.01407433,-.0005977,,.89,10.09,10.25,9.12,9.08,9.38,9.2,9.15,9.79,9.03,,,,15.85,,0,
1979,4,1979.326,7.548035,9.1330636,19.45996,-.00658079,-.01134506,.0103671,0,5.8,-.05509042,66,-.02006992,-.01881059,-.05169734,-.0257636,-.0256018,-.0186875,-.0163089,-.00627963,.01253434,-.00467746,-.00212007,.00561625,.00778428,.01007329,.00927664,.07936914,-.02685754,-.06152252,.01506351,-.0084208,.01569072,.0081514,.0035651,.01358059,-.01182878,-.00196936,.0180433,.00752433,-.00042,,.95,10.01,10.12,9.18,9.12,9.43,9.25,9.21,9.78,9.08,,,,15.85,,0,
1979,5,1979.411,7.25135,8.7943833,18.84069,.00199441,.00800098,.010315,0,5.6,.07066957,68.1,.02708116,.00681021,.02945759,.0211854,.01766122,.01348239,.01297736,.00473842,-.00575509,-.00276305,.00082864,.00085617,-.02595721,.00163881,.00818148,.06253279,-.03243984,-.07999048,.00026273,-.02704688,.00789018,-.00411921,-.00681476,.01899245,-.01214995,-.01047993,.01261583,.01075842,-.0008327,,.97,10.24,10.12,9.25,9.21,9.42,9.24,9.23,9.78,9.19,,,,18.1,,.13274244,
1979,6,1979.493,7.274678,8.8539378,19.04494,.00165226,-.00005627,.0081922,0,5.7,.01953084,65.8,.00377975,-.0039688,-.01184434,.00385982,.00714737,-.00034435,.00099195,.00062397,.00118625,-.00058818,-.00326743,-.00184769,-.01421994,-.00240603,-.00087775,.05940044,-.03306875,-.08512651,-.00592053,-.03694343,.00753745,-.00770551,-.01264755,.02500732,-.01092208,-.01011004,.01352959,-.00613937,-.0005328,,1.09,10.29,9.57,8.91,8.91,8.95,8.85,8.86,9.22,8.92,,,,19.1,,.0537764,
1979,7,1979.578,7.234076,8.827498,19.03025,-.00198199,-.00135887,.0076181,0,5.7,-.08335888,60.4,.00992425,-.00768308,-.01254453,-.00301458,-.00346444,-.00037069,.00098065,-.00286304,-.00993143,-.00561451,.00694868,.01443542,-.01924792,.00860454,.01067356,.06637678,-.03418722,-.11246748,.00504793,-.013466,.00956489,.00493949,.0074862,.05429796,-.00107529,.00502096,.03145991,-.04219176,-.0004204,,1.09,10.47,9.64,8.95,8.92,8.94,8.9,8.92,9.14,8.93,,,,21.75,,.12992542,
1979,8,1979.663,7.451451,9.1271658,19.69439,.00974887,-.00665958,.0076135,0,6,.01017533,64.5,-.0121328,-.01106251,-.04346437,-.01829591,-.02133737,-.00986036,-.01348063,-.00572458,.02235575,.00224123,-.00638869,-.0074942,.01578979,.00327606,-.00262133,.05884687,-.02504541,-.10855623,-.00259342,-.02329704,.01408832,-.00039353,-.0033064,.04299933,.0098554,.00325086,.01141876,-.03681326,-.0009946,,1.12,10.94,9.98,9.03,8.97,9.14,9.06,9.05,9.46,8.98,,,,26.5,,.19753098,
1979,9,1979.745,7.423103,9.112759,19.70962,.00135325,.00110924,.0087923,0,5.9,.02991913,66.7,.02716724,.00601014,.03470399,.01225421,-.0031503,.0136506,.00267983,-.00619977,-.00333602,-.00571622,-.01143788,-.00959247,-.00742474,-.00314341,-.0118929,.04409483,-.03601882,-.12396125,-.01261701,-.03116911,.0039348,-.01264588,-.00508037,.04902553,.00026114,-.01241058,-.00032751,-.00048483,-.0009823,,1.1,11.43,10.84,9.33,9.21,9.69,9.41,9.38,10.06,9.17,,,,28.5,,.07275935,
1979,10,1979.83,7.105605,8.6818433,18.80623,-.00454007,.00546958,.0081161,0,6,-.08601941,62.1,-.01275789,.0021449,-.00576173,-.00028238,.00557078,-.0012861,.00361047,.00970035,.01377671,.00544797,.00940149,.0054639,.01459944,-.01256016,-.01911235,.05243115,-.03390231,-.11668287,-.01436589,-.03940199,.00929909,-.01818632,-.02361492,.02428553,-.00124987,-.0238372,-.02357682,-.03752678,-.0009092,,1.27,13.77,12.44,10.3,9.99,10.95,10.63,10.47,11.49,9.85,,,,29,,.01739174,
1979,11,1979.912,7.014672,8.5187843,18.50685,.00160606,-.00088696,.006912,0,5.9,-.0980504,63.3,-.00024331,-.00224512,-.01543886,-.004114,-.00710199,-.00063152,-.00302241,-.00203564,.00346117,.00318202,-.00140869,.00071458,.0067512,-.04517154,-.02680938,.01002963,-.06203996,-.21128157,-.07414072,-.10734054,-.02128486,-.06275509,-.05783929,.02986131,-.00399651,-.04616977,-.05411103,-.02727486,-.0007725,,1.23,13.18,12.39,10.65,10.37,11.18,10.93,10.8,11.81,10.3,,,,31,,.06669137,
1979,12,1979.997,7.254374,8.7452044,19.07965,-.00392009,.00128696,.0083808,0,6,-.01720757,61,.00840362,.00127408,-.00225401,.0044053,.00174199,.00478625,.0039012,-.00159803,-.00133637,.00272171,.00316118,.0070349,-.01841013,-.05753416,-.02499485,-.00519526,-.06287386,-.21651625,-.09607388,-.14126598,-.02652403,-.07958168,-.07548164,.02444469,-.00393682,-.05555584,-.06439926,-.01286162,.0005201,,1.32,13.78,11.98,10.39,10.18,10.71,10.42,10.42,11.39,10.12,,,,32.5,,.04725288,
1980,1,1980.082,7.391707,8.8509342,19.45614,.00711701,.0045596,.0103972,0,6.3,-.11071528,67,.0158036,-.00376653,-.02015851,.00400123,.00297341,.00415421,.00429139,.00751444,.01815675,.00281055,.00471068,.00441209,-.01578424,-.06392555,-.01529557,-.01530175,-.05584798,-.2054876,-.10485253,-.16833106,-.0256979,-.09251225,-.08837972,.01763862,.0013216,-.07468258,-.09908753,.04347596,-.0009334,,1.33,13.82,12.06,10.8,10.65,10.88,10.74,10.77,11.5,10.6,,,,32.5,,0,
1980,2,1980.159,7.612219,9.0544761,20.05217,-.00928542,.0000299,.0107932,1,6.3,.00668899,66.9,.00415121,.00210623,-.00772051,-.00028421,-.00121749,.00471978,-.00190823,-.0021481,-.01125797,.00598818,-.0043072,-.01216628,.03625201,-.05368054,-.02485718,-.00383974,-.04042566,-.15251874,-.0799873,-.13702419,-.01299047,-.07109332,-.07942534,-.02352882,.00165913,-.05842034,-.07436539,.03311356,-.001176,,1.19,14.13,13.92,12.41,12.21,12.84,12.6,12.53,13.42,12.13,,,,37,,.12967782,
1980,3,1980.247,6.847613,8.0811509,18.05172,-.00905641,-.00329294,.0121941,1,6.3,-.25417566,56.5,-.00701209,-.00682775,-.01723862,-.00656827,-.0043905,-.00567791,-.00735855,-.00080874,.00917145,-.0027711,-.0085313,-.00776019,.01938261,-.03870065,-.02699628,-.01242344,-.03786158,-.14233291,-.07233158,-.11534942,-.01537105,-.05708443,-.05382084,-.00092803,.00302641,-.03488478,-.04735121,.05336793,-.0023516,,1.49,17.19,15.82,12.75,12.49,14.05,13.47,13,14.88,12.34,,,,38,,.02666825,
1980,4,1980.329,6.78824,7.8440245,17.61687,-.01380023,-.02076181,.0052267,1,6.9,.00381316,52.7,-.0117336,-.01669407,-.04441896,-.02751249,-.03383468,-.0133232,-.02184934,-.02481418,-.01220566,-.00618847,-.01354669,-.01763305,-.02925767,-.03163201,-.01111768,.01901332,-.03205771,-.11964995,-.04708474,-.08358627,-.00192009,-.04195173,-.04974552,-.01788884,.00223009,-.03448858,-.04342377,.03052867,.0007832,,2.15,17.61,13.3,11.47,11.42,12.02,11.84,11.49,12.5,11.4,,,,39.5,,.03871451,
1980,5,1980.414,7.152962,8.1042258,18.2749,-.00570263,-.02461039,.0077525,1,7.5,-.12554381,51.7,-.01532036,-.02132744,-.06514112,-.03858943,-.05027732,-.01710156,-.03159142,-.02948595,-.0001793,-.00550969,-.02150393,-.02967805,-.01570529,-.01363027,-.01635052,.03691247,-.02517232,-.07947445,-.01718904,-.04051542,.00931271,-.02022249,-.02515085,-.00368589,-.00384015,-.02471589,-.02594827,.02778035,.0020086,,2.18,10.98,9.39,10.18,10.44,9.44,9.95,10.09,9.45,10.36,,,,39.5,,0,
1980,6,1980.496,7.670683,8.512078,19.29293,.0034668,-.01241889,.0062808,1,7.6,.25478437,58.7,-.01144514,-.0048027,-.01707902,-.01807333,-.02677807,-.00558352,-.01583464,-.01701839,-.00423038,-.0005285,-.01265349,-.01213591,.0001933,-.00927679,-.00609979,.0299052,-.02688784,-.09128819,-.02375286,-.03927959,.00435609,-.02163997,-.0139644,.01842626,-.0018875,-.01859764,-.01881208,.05070253,.0026606,,2.13,9.47,8.16,9.78,9.89,8.91,9.21,9.45,8.73,9.81,,,,39.5,,0,
1980,7,1980.581,8.072776,8.8808655,20.02229,.00771729,-.00775026,.0077174,1,7.8,.05924653,62.3,-.00018224,-.0006572,-.00151588,-.01179324,-.03052952,.00045544,-.01194992,-.01576112,-.0167375,-.00035609,-.01217806,-.02025286,.03708966,-.01957022,-.01361911,.01659328,-.02240029,-.07487247,-.03304847,-.05235541,.00096462,-.02903856,-.03326667,-.01269492,-.00232684,-.02324002,-.03202315,.05214747,.0021522,,1.58,9.03,8.65,10.25,10.32,9.27,9.53,9.84,9.03,10.24,,,,39.5,,0,
1980,8,1980.666,8.378562,9.071006,20.49224,.00018727,.00358543,.0083298,0,7.7,.12363228,67.3,-.00067078,.00435981,.0095045,.00656932,.00996949,.00284707,.00793829,.0032298,-.0188117,.00257877,.00987355,.01722794,.00542739,-.02420026,-.00742498,-.00038115,-.0265954,-.0702868,-.0395274,-.05702309,-.00915862,-.03258378,-.03387049,.00892307,-.01002312,-.02249316,-.02453597,-.0098576,.001661,,1.51,9.61,10.24,11.1,11.07,10.63,10.84,10.95,10.53,11,,,,38,,-.03871451,
1980,9,1980.748,8.640711,9.1960401,20.8402,-.00078586,.01608913,.0091878,0,7.5,.02408097,73.7,.01858354,.00857423,.04488982,.01990992,.01852447,.01127002,.01668873,.01940473,.01926478,-.00434894,.01209768,.01742171,.01282963,-.01562699,.00389481,.01644518,-.02034623,-.03988278,-.02722148,-.05028942,.00151924,-.02192187,-.02663927,.00956254,-.0129619,-.01418363,-.01094772,-.01285529,.0005945,,1.68,10.87,11.52,11.51,11.47,11.57,11.62,11.57,11.57,11.34,,,,36,,-.05406722,
1980,10,1980.833,8.857142,9.357841,21.34426,.01133853,.01253822,.0079972,0,7.5,.03473963,75,.01867887,.00794877,.01692123,.02496446,.03733393,.01216486,.01874317,.01377566,-.00318411,.00465165,.0097977,.00939134,-.00823982,.00067941,.01334697,.03954638,-.00138821,.01683284,.00943123,-.00956477,.0211117,.00510624,-.01589439,-.02931632,-.00831988,-.0012326,.0078905,.01701193,.0004788,,1.92,12.81,12.49,11.75,11.75,12.01,11.86,11.79,12.09,11.59,,,,36,,0,
1980,11,1980.915,9.193767,9.6540437,22.13703,-.00362677,.01711477,.0080974,0,7.5,-.00857242,76.7,.01765584,.00464027,.02473663,.0257817,.03596885,.01060128,.01870682,.02255902,.01766412,-.00288822,.008364,.01819009,.00400288,.03122595,.01873046,.05501474,.03006552,.09742921,.05127483,.04531151,.04437397,.04138516,.01890117,-.02296881,.00527374,.02705393,.04433127,.0470007,-.001724,,1.67,15.85,14.15,12.68,12.44,13.31,12.83,12.71,13.51,12.37,,,,36,,0,
1980,12,1981,9.008097,9.3899021,21.67208,.00633064,.00564045,.0064775,0,7.2,-.01871712,64.5,.00139636,-.00044144,-.01406775,-.00215852,.00297782,-.00017037,.00248371,.00958843,.02077578,.00467436,.00927943,.01417108,.00451205,.04835224,.0212296,.0605326,.02726466,.10571074,.06395819,.06782516,.04391451,.05184447,.05005228,.02142626,-.00134138,.03435756,.05279051,.07141573,-.0005356,,1.93,18.9,14.88,12.84,12.49,13.65,13.25,13,14.08,12.4,,,,37,,.02739897,
1981,1,1981.082,9.023067,9.2594045,21.45161,-.00040231,-.00573383,.0095462,0,7.5,.04292504,71.4,.00249167,.00072101,-.00374279,-.00529438,-.01010241,.00076273,-.0031072,-.01178783,-.01296444,.00237121,.0000683,-.00879898,-.01433929,.06264382,.01053103,.06291626,.03509287,.11206782,.07587612,.09489714,.05079393,.06612979,.07224028,.067745,.00708705,.0520952,.07457984,.03146571,-.0013716,,2.22,19.08,14.08,12.57,12.29,13.01,12.77,12.66,13.26,12.14,,,,38,,.02666825,
1981,2,1981.159,8.758527,8.8298994,20.57692,-.00309128,-.00460013,.010071,0,7.4,-.21637915,66.9,-.01282322,-.00208888,-.00313484,-.00676314,-.00588516,-.00540345,-.00545345,-.00275193,.01036002,-.0017081,-.00356034,-.00467909,-.02575306,.05892298,.01570225,.06428428,.03141249,.09675503,.07031286,.08813963,.04970932,.05886077,.06851726,.09123294,.00767527,.04240728,.05106094,.00563133,-.0008378,,2.02,15.93,14.57,13.19,12.98,13.65,13.41,13.28,13.92,12.8,,,,38,,0,
1981,3,1981.244,9.135802,9.0810969,21.21019,.00226338,.00528033,.0069446,0,7.4,.04703061,66.5,.00981424,-.00057858,.0131654,.00573765,.00234317,.00499995,.00330337,.00642248,.00981092,-.00570988,-.00022177,.00582806,.01638492,.03686322,.00890445,.0447839,.01391218,.0278237,.0432596,.05881542,.03472101,.03715851,.04047025,.06436039,.00880231,.02839954,.02905138,-.02140937,-.0001298,,2.01,14.7,13.71,13.12,12.94,13.51,13.41,13.24,13.57,12.69,,,,38,,0,
1981,4,1981.326,9.128388,9.0855612,21.27703,-.00434808,-.00445541,.0043554,0,7.2,.04051567,72.4,.0113676,.00226394,.01229666,.00914022,.00688997,.00626925,.00517877,-.0140693,-.05108452,-.00154645,-.00059565,.00120517,.00060954,.01755682,-.00876979,.02458911,.01259795,.00730528,.00735827,-.0008863,.02709257,.00922966,.01345095,.06129864,.01459042,.01195979,.00382878,-.00092237,-.0000621,,1.68,15.72,14.32,13.68,13.46,14.09,13.99,13.85,14.15,13.2,,,,38,,0,
1981,5,1981.411,8.858725,8.8184835,20.72929,-.00031914,.00593615,.0044935,0,7.5,-.17645644,76.3,.000148,.01012629,.01545526,.00325416,.00459897,.00616072,.0046875,.00530961,.00616821,.00808393,.0067826,.00676272,.01428349,-.0110708,-.00785441,-.0091817,.00640455,-.03461607,-.03738811,-.06563202,.01233903,-.02254843,-.02672612,.03434681,.02163927,-.00100075,-.02837508,-.01378773,-.0025236,,1.63,18.52,16.2,14.1,13.82,15.08,14.63,14.3,15.46,13.6,,,,38,,0,
1981,6,1981.493,8.814124,8.7653407,20.70423,.00596594,.0047074,.0039823,0,7.5,-.08701138,73.1,-.00592729,-.00760356,-.00879749,-.00538997,-.00426443,-.00604298,-.00537532,.01413272,.04016469,-.00714362,-.00534986,-.00367668,.02460833,-.0276897,-.00881441,-.02514418,-.00352031,-.06426215,-.05517498,-.09601082,.00326343,-.042862,-.04956557,.01323989,.01838178,-.02509151,-.07531411,.00101928,-.0009798,,2.05,19.1,14.86,13.47,13.2,14.29,13.95,13.67,14.51,12.96,,,,36,,-.05406722,
1981,7,1981.578,8.551538,8.4453195,20.06737,-.00298128,.00654132,.0060104,0,7.2,-.0038351,74.1,.00220142,.00717101,.0048412,.00012469,-.00345753,.00733486,.0023354,.00642688,.02958124,.00807235,.00555958,.00153648,-.00286036,-.04209003,-.01090816,-.06727265,-.02259979,-.08917622,-.08248368,-.1148022,-.02204471,-.06419843,-.05435249,.01445682,.00120357,-.03809103,-.06701341,.01389303,-.0007812,,1.79,19.04,15.72,14.28,13.92,15.15,14.79,14.49,15.35,13.59,,,,36,,0,
1981,8,1981.663,8.535694,8.3998063,20.01028,.00535848,-.00013541,.0062172,1,7.4,-.10205719,77.2,.00069724,.00067942,-.00580829,.00100606,.00321198,.00176245,.00066928,-.00049323,.00467625,.00316698,.00018563,-.00629096,-.02040699,-.01785851,.00051786,-.02051919,.00717107,-.04847337,-.04859658,-.09469748,.01300258,-.03121185,-.0409338,.01488141,.0271919,-.00643235,-.03385698,.01161424,-.0001807,,1.45,17.82,16.72,14.94,14.52,16,15.56,15.22,16.28,14.17,,,,36,,0,
1981,9,1981.745,7.747217,7.5811631,18.14417,-.00758365,-.00597063,.0060472,1,7.6,-.03133698,73.1,-.00091684,-.00892608,-.02404151,-.00714333,-.01079974,-.00371828,-.00501353,-.00864227,-.00760777,-.00322191,-.00191007,-.00458784,-.01421107,-.03079356,-.0035609,-.04408394,.00133387,-.06664529,-.0650107,-.1076494,-.00002962,-.04328442,-.05414786,-.00296012,.02600912,-.01232116,-.04991222,-.00457569,.0008438,,1.43,15.87,16.52,15.32,15.07,16.22,15.93,15.65,16.46,14.67,,,,36,,0,
1981,10,1981.83,7.830065,7.6491417,18.27147,-.00633571,-.00676818,.0045279,1,7.9,-.04260734,70.3,-.00151592,.00663455,-.00359718,-.01093687,-.02236779,.00453642,-.00918568,-.01324364,-.00624586,.01043976,-.00664205,-.01583127,.01224718,-.03517092,.00060452,-.06910756,-.0012297,-.05949826,-.07972941,-.12270726,-.01158555,-.05513914,-.0525271,.02715356,.02027605,-.0199557,-.06167967,-.00412466,.0013051,,1.71,15.08,15.38,15.15,15.13,15.5,15.41,15.33,15.54,14.68,,,,35,,-.02817088,
1981,11,1981.912,8.01696,7.8107526,18.64005,-.0027114,-.01151285,.0053328,1,8.3,-.04211149,62.5,-.01611497,-.00155314,-.01718472,-.01896468,-.02877687,-.00415227,-.01307126,-.01761805,-.0092877,.00416063,-.00459654,-.01401377,-.00886248,-.04756232,.00325201,-.07528661,-.01025932,-.07513976,-.08706418,-.13704378,-.01880399,-.06182219,-.06947182,.00482857,.01374722,-.02583312,-.08141208,-.04586625,.0016171,,2.17,13.31,12.41,13.39,13.56,13.11,13.38,13.42,12.88,13.35,,,,36,,.02817088,
1981,12,1981.997,8.059896,7.8325621,18.6727,.00537064,-.01097845,.0030995,1,8.5,.08362053,64.3,-.01456612,-.01036629,-.04371383,-.01994539,-.02740097,-.00924597,-.01782986,-.01325102,-.00033115,.00141688,-.01481133,-.03276795,.01931907,-.05564211,-.00896633,-.08918699,.00321701,-.05984412,-.08958631,-.13948639,-.01623438,-.05821905,-.08699478,-.04915565,.02653242,-.01374494,-.07514703,-.06703302,.0031741,,2.32,12.37,12.85,13.72,13.73,13.66,13.6,13.62,13.29,13.45,,,,35,,-.02817088,
1982,1,1982.082,7.728953,7.38866,17.61261,-.00249607,-.02013416,.0059337,1,8.6,-.07647764,71,-.0396368,-.01835847,-.02865686,-.03260309,-.02889379,-.02454541,-.02444363,-.01657476,-.01174751,-.014807,-.01293123,-.00049828,-.00146555,-.06529819,-.001044,-.0934497,-.00112191,-.05929948,-.09087259,-.14478898,-.0224294,-.06149578,-.10064235,-.09322954,.02035717,-.01997194,-.07960122,-.06463003,.0014178,1.67,1.92,13.22,14.32,14.59,14.57,14.64,14.65,14.67,14.57,14.22,12.92,13.9,,33.85,,-.03340906,
1982,2,1982.159,7.636744,7.1818235,17.1151,.00833474,.01963138,.0029859,1,8.9,.02691795,66.5,.03393024,.02768198,.037568,.02712396,.01421956,.02964384,.02753313,.01066677,.01078461,.02428023,.02809834,.02847734,-.02803185,-.07396403,-.00657573,-.11841287,-.00417963,-.06702117,-.11024629,-.16525508,-.03416917,-.07148876,-.11018169,-.10562127,.0187653,-.01717258,-.06458638,-.0566481,.0013455,.15,1.91,14.78,14.73,14.43,14.48,14.73,14.54,14.46,14.82,14.22,14.28,14.81,,31.56,,-.0700485,
1982,3,1982.244,7.481431,6.9506738,16.48809,-.00181539,-.00765472,.0025706,1,9,.07237437,62,-.01375051,-.00641579,-.00500652,-.01067648,-.01060875,-.00803226,-.0087692,-.00679158,-.0080306,-.00689267,-.00611058,-.01022718,.00019499,-.07106226,.0090492,-.12274781,.00412431,-.05791684,-.11134893,-.16773562,-.03229167,-.06907571,-.10700555,-.10791534,.02634158,-.01034733,-.05661594,-.03912329,.0001087,.55,2.24,14.68,13.95,13.86,13.75,14.13,13.98,13.93,14.19,13.53,13.31,13.83,,28.48,,-.10268841,
1982,4,1982.326,7.967554,7.2590726,17.22963,-.00018265,-.00883278,.0005133,1,9.3,-.01515181,65.5,-.01365602,-.00029962,.01944369,-.00557848,-.00816789,-.00528668,-.00667595,-.01244853,-.02097085,-.00727953,-.0082302,-.01056228,.00106057,-.07324394,.01888036,-.14219107,-.00197373,-.06829326,-.12171197,-.17796677,-.04340129,-.07195811,-.10505773,-.10506094,.02137081,-.00368906,-.03691756,-.04857591,.0007499,.53,2.32,14.94,13.98,13.87,13.57,14.18,14,13.94,14.2,13.37,13.34,13.87,,33.45,,.1608497,
1982,5,1982.411,8.092719,7.1926125,17.16814,.00232835,-.00645525,.0059056,1,9.4,.11134042,67.5,-.00603105,.00109667,-.00018625,-.00408061,-.00973755,-.00105772,-.00199555,-.01163511,-.01615678,.00155511,.00090518,-.01296969,-.0274581,-.06574427,.0288437,-.13221033,-.00299604,-.0518246,-.11106542,-.16299549,-.04310838,-.06593418,-.09186795,-.09872577,.01396596,-.00454028,-.02630392,-.02653349,.0014212,.91,2.38,14.45,13.34,13.62,13.46,13.77,13.75,13.74,13.78,13.24,12.71,13.13,,35.93,,.07152081,
