TIME,T,year,month,day,R_Rf,R_Market,R_I_Aero,R_I_Guns,R_I_Steel,R_I_Ships,R_I_Beer,R_I_Toys,R_I_Fin,R_I_Rtail,R_I_Agric,R_I_Food,R_I_Soda,R_I_Smoke,R_I_Fun,R_I_Books,R_I_Hshld,R_I_Clths,R_I_Hlth,R_I_MedEq,R_I_Drugs,R_I_Chems,R_I_Rubbr,R_I_Txtls,R_I_BldMt,R_I_Cnstr,R_I_FabPr,R_I_Mach,R_I_ElcEq,R_I_Autos,R_I_Gold,R_I_Mines,R_I_Coal,R_I_Oil,R_I_Util,R_I_Telcm,R_I_PerSv,R_I_BusSv,R_I_Hardw,R_I_Softw,R_I_Chips,R_I_LabEq,R_I_Paper,R_I_Boxes,R_I_Trans,R_I_Whlsl,R_I_Meals,R_I_Banks,R_I_Insur,R_I_RlEst,R_I_Other,eR_Market,eR_I_Aero,eR_I_Guns,eR_I_Steel,eR_I_Ships,eR_I_Beer,eR_I_Toys,eR_I_Fin,eR_I_Rtail,eR_I_Agric,eR_I_Food,eR_I_Soda,eR_I_Smoke,eR_I_Fun,eR_I_Books,eR_I_Hshld,eR_I_Clths,eR_I_Hlth,eR_I_MedEq,eR_I_Drugs,eR_I_Chems,eR_I_Rubbr,eR_I_Txtls,eR_I_BldMt,eR_I_Cnstr,eR_I_FabPr,eR_I_Mach,eR_I_ElcEq,eR_I_Autos,eR_I_Gold,eR_I_Mines,eR_I_Coal,eR_I_Oil,eR_I_Util,eR_I_Telcm,eR_I_PerSv,eR_I_BusSv,eR_I_Hardw,eR_I_Softw,eR_I_Chips,eR_I_LabEq,eR_I_Paper,eR_I_Boxes,eR_I_Trans,eR_I_Whlsl,eR_I_Meals,eR_I_Banks,eR_I_Insur,eR_I_RlEst,eR_I_Other
1983m9,1983.745,1983,9,30,.0075713,.0165621,.036139,.0507882,-.0244976,.1348805,.0461199,.0226417,.0135084,.0200967,.007472,.0640071,.0207825,.0818564,.0244975,.0371994,.0304322,.0110388,-.0219389,.0171521,.0191161,-.0016013,.0230327,.018331,.0374884,.0130149,.006479,.0416217,.0330479,.0466927,-.2078856,-.0470916,.0411419,-.0505567,.0455468,.0223484,.0028958,.0222506,.0340149,.0211742,.0151841,-.0144032,.0268367,.0513583,.0128175,.0265446,.0431553,.0300441,.0201947,.0423888,.0196065,.00899082,.02856778,.0432169,-.0320689,.12730921,.03854867,.01507046,.00593708,.01252544,-.00009925,.05643587,.01321127,.07428518,.01692621,.02962818,.02286094,.00346758,-.02951017,.00958079,.01154485,-.00917255,.01546143,.01075969,.02991718,.00544367,-.0010923,.03405041,.02547659,.03912146,-.21545682,-.05466287,.03357068,-.05812799,.03797555,.01477714,-.00467546,.01467934,.02644361,.01360297,.00761287,-.0219745,.01926539,.04378703,.00524624,.01897329,.035584,.02247286,.01262344,.0348175,.01203526
1983m10,1983.83,1983,10,31,.0075713,-.0271657,-.0386369,-.0100503,-.0535063,.001399,-.0276796,-.0541394,-.0218367,-.0082338,-.044579,.0413339,.0266419,.0262524,-.0335568,-.0518198,-.0139975,-.046882,-.1183332,-.0502412,.006777,-.0291199,-.0476159,-.0426988,-.0343844,-.108365,-.0484552,-.0491902,-.0251127,.0237165,-.1407574,-.1147377,-.0727858,-.020713,.0302382,-.0536118,-.0458345,-.0935417,-.0495054,-.1677088,-.0686001,-.1276061,.0042908,.0184291,.0163654,-.0530844,-.0267547,-.0690286,-.0120726,-.0486652,-.0954102,-.03473693,-.04620815,-.0176216,-.06107753,-.00617224,-.03525083,-.06171071,-.02940796,-.01580507,-.05215031,.0337626,.01907067,.01868111,-.04112805,-.05939102,-.02156878,-.05445325,-.12590445,-.05781248,-.00079428,-.03669116,-.05518712,-.05027002,-.04195569,-.1159363,-.05602649,-.05676151,-.03268397,.01614526,-.1483287,-.12230894,-.08035704,-.02828431,.02266692,-.06118303,-.0534058,-.10111301,-.05707668,-.17528011,-.07617136,-.13517738,-.00328048,.01085787,.00879409,-.06065564,-.034326,-.07659985,-.01964385,-.05623644,-.10298145
1983m11,1983.912,1983,11,30,.0069756,.0281987,.1030078,.0444952,.090663,.0607187,-.0353163,.0439212,.0254728,.0414298,.0456424,.0202927,.0690595,.007869,.0002,.0251803,.0807501,.0109399,-.0325232,-.0286053,-.031078,.0241071,.0061809,.0846168,.0760347,.0674717,.0209784,.0585519,.1030078,-.0001,.1665309,.0588348,.0314018,-.0060181,-.015723,.0312079,.0721346,.0489806,-.0232686,.0798273,.0757566,.0937635,.1120779,.0400857,.0686862,.0460244,.049171,.0697126,.0355602,.0390284,.0424846,.02122304,.09603214,.03751963,.08368742,.05374312,-.04229196,.03694557,.01849718,.0344542,.03866675,.01331709,.06208392,.00089335,-.00677563,.01820468,.07377453,.00396433,-.03949881,-.03558087,-.03805357,.01713146,-.00079475,.07764123,.06905907,.0604961,.01400279,.05157628,.09603214,-.00707562,.15955526,.05185917,.02442615,-.01299369,-.02269857,.02423231,.06515898,.04200501,-.03024424,.07285169,.068781,.08678792,.10510229,.03311011,.06171055,.03904883,.04219543,.062737,.02858456,.03205277,.035509
1983m12,1983.997,1983,12,31,.0072735,-.0105555,-.0164343,-.0351092,.0113355,-.0011006,-.0271657,-.0080322,-.0061187,-.0629398,.0106432,.0029955,-.0097474,.0333381,.0660686,-.0203048,.0024969,-.0331432,.0172504,-.0363528,-.0471964,-.031078,-.0102524,-.0178585,-.0109598,-.0179603,-.0026034,.0115332,-.0041084,.0071742,-.0190809,-.0198966,-.0634724,.0197046,-.037079,-.0153167,.0012992,-.0253178,.0242047,-.0455205,-.0287082,.0268367,-.0083346,-.020611,-.0091417,-.0110609,-.0421771,-.0033055,-.0108587,-.0383251,-.0249076,-.017829,-.02370779,-.04238266,.00406203,-.00837409,-.03443915,-.01530566,-.01339217,-.07021328,.00336968,-.00427797,-.01702084,.02606458,.05879512,-.02757824,-.0047766,-.0404167,.00997687,-.04362631,-.05446992,-.03835144,-.01752586,-.025132,-.01823332,-.02523381,-.00987687,.00425975,-.01138191,-.00009928,-.02635437,-.02717012,-.07074591,.0124311,-.04435249,-.02259019,-.00597433,-.03259129,.01693121,-.052794,-.03598165,.01956317,-.01560812,-.02788444,-.01641514,-.01833443,-.04945056,-.01057894,-.01813223,-.0455986,-.03218112
1984m1,1984.082,1984,1,31,.0075713,-.0116678,-.0119714,-.0561472,-.0195907,-.0699934,-.0160278,-.0792597,.0005998,-.0659262,.0266419,.0280042,-.0349021,.047742,.0143959,-.05509,-.058583,-.0759096,.0224462,-.0559356,.0029955,-.0431163,.0086624,-.0439519,-.0368715,-.0082338,-.0193867,-.0099493,-.0466724,-.0411345,-.0089398,.0169554,.0082657,.0959463,.0147901,.0397975,-.0744003,-.061769,-.058583,-.1479201,-.0661398,-.0604934,-.0629398,-.0327298,-.0428031,-.0442654,-.0395728,.0291704,-.0412387,-.0294288,-.055407,-.01923907,-.01954264,-.06371843,-.02716192,-.07756464,-.02359903,-.08683095,-.00697145,-.07349742,.01907067,.02043293,-.04247332,.04017073,.00682462,-.06266123,-.06615422,-.08348086,.01487492,-.0635069,-.00457576,-.05068755,.00109111,-.05152316,-.04444274,-.01580507,-.02695798,-.0175206,-.05424367,-.04870581,-.01651111,.00938418,.00069448,.08837507,.00721882,.0322262,-.08197159,-.06934029,-.06615422,-.1554914,-.07371107,-.06806464,-.07051106,-.04030109,-.05037439,-.05183668,-.04714404,.02159911,-.04881001,-.03700008,-.06297827
1984m2,1984.159,1984,2,28,.0070749,-.0419685,-.0712812,-.1187835,-.0809932,-.0773131,-.0767731,-.0632593,-.0521358,-.0441609,-.0698861,-.05509,.0053855,-.0796928,-.0940909,-.0875206,-.0556184,-.0186733,-.0425944,-.066033,-.0030045,-.0748313,-.0636856,-.0809932,-.0753703,-.0291199,-.0705298,-.0794762,-.0766651,-.0693501,.1305896,-.0025031,-.045102,.038836,-.0341775,-.0377019,-.066033,-.0584769,-.0448928,-.0828383,-.0786104,-.0994889,-.0462534,-.0329365,-.0782859,-.0482453,-.0628333,-.0676366,-.0186733,-.0832729,-.0643252,-.0490434,-.07835612,-.12585845,-.08806807,-.08438802,-.08384797,-.07033425,-.05921067,-.05123581,-.07696104,-.06216488,-.00168944,-.08676768,-.10116583,-.09459551,-.06269334,-.02574818,-.04966931,-.07310788,-.01007942,-.08190622,-.07076047,-.08806807,-.08244522,-.03619481,-.07760468,-.08655111,-.08374,-.07642499,.12351465,-.00957804,-.05217689,.03176111,-.04125236,-.04477678,-.07310788,-.06555184,-.05196768,-.08991319,-.08568531,-.10656381,-.0533283,-.04001141,-.08536083,-.05532023,-.06990822,-.07471156,-.02574818,-.09034783,-.07140012
1984m3,1984.247,1984,3,31,.0072735,.0135084,-.0393647,.04095,.0573251,-.0261387,-.0149106,.0215658,.0173486,.0027961,.0358497,.0023971,.0571362,-.0180621,.0964005,.0637257,.0248877,.0040916,.0174469,-.0278852,-.0060181,.0590233,.0265446,-.0242927,.0445909,.0362355,.0465973,.0455468,-.0048116,-.0247026,.0009995,.0704585,.0212721,.001399,-.0024029,-.0430119,.0034939,.027907,.0208805,-.0430119,.0158733,.0314018,.0788112,-.0058169,.0148886,.0317893,.0459289,-.0228593,.0599656,.0182328,-.0022024,.00623487,-.04663821,.0336765,.05005158,-.03341214,-.0221841,.01429229,.01007515,-.0044774,.02857617,-.00487636,.04986271,-.02533563,.08912701,.05645221,.01761423,-.00318187,.01017343,-.03515869,-.01329156,.05174986,.01927107,-.03156618,.0373174,.02896201,.0393238,.03827333,-.01208504,-.0319761,-.00627398,.06318498,.01399865,-.00587446,-.00967637,-.05028538,-.00377959,.02063347,.01360699,-.05028538,.00859987,.02412828,.07153769,-.01309037,.00761513,.02451584,.03865545,-.03013278,.0526921,.01095928,-.00947591
1984m4,1984.329,1984,4,30,.0080674,.0029955,.0068763,.0293646,-.0575232,.0732505,-.0047111,.0429637,.0006998,.0077697,-.0380134,.0008996,.0158733,-.0139975,-.0539283,.0234235,-.0009004,-.0066219,.0555293,.0306262,.0140015,.0106432,.0165621,.0036932,-.0159262,-.0556184,.0166604,-.0155198,.0309171,.0111377,-.1034734,-.0374942,.0206846,.0400857,-.0039076,.0215658,-.034074,-.0100503,.0056838,-.1118258,-.0068232,-.0192848,-.0004001,.0283931,-.0398849,-.0074275,-.0248051,-.0069239,-.0341775,-.0529789,-.0103534,-.00507186,-.00119107,.02129724,-.06559056,.06518309,-.01277845,.03489633,-.00736762,-.00029763,-.04608081,-.00716778,.00780598,-.02206488,-.06199571,.01535614,-.00896778,-.01468925,.04746194,.02255882,.00593415,.00257579,.00849472,-.0043742,-.02399352,-.06368579,.00859307,-.02358718,.02284973,.00307037,-.11154078,-.04556158,.01261722,.03201835,-.011975,.01349841,-.04214135,-.01811771,-.00238355,-.11989319,-.0148906,-.02735213,-.00846745,.0203257,-.04795231,-.01549489,-.03287249,-.01499129,-.04224482,-.06104629,-.01842078
1984m5,1984.414,1984,5,31,.0077697,-.0532953,-.0130852,-.0892685,-.0995994,-.0730009,-.0026034,-.1013685,-.0519251,-.0518198,-.0455205,-.0272684,.001399,-.007629,-.0212236,-.0323166,-.0204068,-.063579,-.043534,-.1480361,-.0510828,-.0695645,-.0662466,-.0439519,-.0926637,-.1093685,.0130149,-.0807763,-.090253,-.0595377,-.0397809,-.0618754,-.0362491,-.0521358,-.0083346,-.0355236,-.0322133,-.0439519,-.0530844,-.0938712,-.0490852,-.0676366,-.1033625,-.0236781,-.0483503,-.0730009,-.03015,-.1089224,-.0956302,-.0360418,-.0732161,-.06106503,-.02085498,-.0970382,-.1073691,-.08077063,-.01037312,-.10913824,-.05969481,-.05958949,-.05329025,-.03503816,-.00637072,-.01539876,-.02899337,-.04008634,-.02817655,-.07134872,-.05130374,-.15580582,-.05885253,-.0773342,-.07401638,-.05172163,-.10043343,-.11713827,.0052452,-.08854605,-.09802273,-.06730745,-.04755061,-.06964514,-.04401887,-.05990549,-.01610437,-.04329329,-.03998306,-.05172163,-.06085411,-.10164095,-.05685494,-.07540639,-.11113225,-.03144786,-.05612,-.08077063,-.03791971,-.11669214,-.10339997,-.04381151,-.0809858
1984m6,1984.496,1984,6,30,.007472,.0253753,.0875529,.0555293,-.0152152,.1257512,.0076705,-.0099493,.0146915,.0740865,.0276152,.070738,.0536356,.0650384,.0156765,.08158,.0324672,.0437298,.0243999,-.0063199,.0505981,.0015987,.0355602,.0243999,.0174469,.0003999,-.0058169,-.0085363,.0498372,.0381625,-.0940909,-.1079193,-.0481404,-.0221434,.0047885,.1156474,.0824091,.0607187,-.0045102,.0861777,.0455468,.0390284,.0398936,.0880109,.0248877,.0600598,.0684994,.0164637,.0411419,-.0006002,.0465018,.01790329,.08008088,.0480573,-.02268718,.11827919,.00019849,-.01742135,.00721953,.06661453,.02014315,.063266,.04616354,.05756638,.00820446,.07410797,.02499517,.03625775,.01692787,-.01379194,.04312604,-.00587329,.02808816,.01692787,.0099749,-.00707209,-.0132889,-.01600835,.04236522,.03069045,-.10156293,-.11539135,-.05561239,-.02961538,-.0026835,.10817541,.07493712,.05324672,-.01198217,.07870568,.0380748,.03155637,.03242155,.08053886,.0174157,.05258774,.0610274,.00899171,.03366993,-.0080722,.03902982
1984m7,1984.581,1984,7,31,.0081666,-.0193867,.0391246,.0442083,-.0965109,.004689,-.0291199,.0211742,-.0058169,.0104453,-.0071253,-.026036,.0314018,.003992,-.0506619,-.0169427,.0004999,-.0572055,.0115332,-.026652,-.054245,-.0232686,-.0509776,-.0889405,-.0208151,-.036664,-.076989,-.0531898,-.0236781,.040662,-.2216447,-.1407574,-.0802344,-.0741849,-.0003,.0282959,.027907,-.0440564,.0070749,-.1602861,-.0470916,-.039989,.0454513,-.016231,-.027474,-.0393647,-.0214279,.0097523,-.0216323,-.0239854,-.0290169,-.02755328,.03095799,.03604169,-.10467746,-.00347757,-.03728646,.01300767,-.01398345,.00227869,-.01529189,-.03420258,.0232352,-.00417454,-.05882848,-.02510928,-.00766669,-.06537204,.00336667,-.03481859,-.06241158,-.03143519,-.05914412,-.09710707,-.0289817,-.04483055,-.0851556,-.06135639,-.03184469,.03249542,-.22981123,-.148924,-.08840096,-.08235146,-.00846661,.02012931,.01974039,-.05222295,-.00109165,-.1684527,-.05525817,-.04815557,.0372847,-.02439758,-.03564054,-.04753129,-.02959451,.00158573,-.02979886,-.03215192,-.03718351
1984m8,1984.666,1984,8,31,.0082657,.1053505,.1289208,.1140427,.1307651,.1733649,.0569473,.1561487,.0958555,.087278,.1033685,.0861777,.0249853,.0934903,.063538,.1046302,.0716693,.0946736,.1479026,.1364521,.0746435,.1281293,.1072387,.0789036,.1260157,.0897493,.0893836,.1200915,.139501,.0923969,.1312914,.189959,.10436,.1290087,.0746435,.0690595,.1203575,.1312037,.1237209,.1667848,.139588,.1200028,.109482,.1048104,.1033685,.1302385,.0706448,.1040897,.1290966,.085168,.1008403,.09708477,.12065504,.10577697,.12249933,.16509916,.04868154,.14788294,.08758975,.07901226,.09510279,.07791195,.01671951,.0852246,.05527228,.0963645,.06340354,.08640787,.13963688,.12818638,.0663778,.11986358,.098973,.07063785,.11774998,.08148355,.08111782,.11182574,.1312353,.08413111,.12302564,.18169324,.09609427,.12074294,.0663778,.06079379,.11209175,.12293795,.11545518,.15851907,.13132227,.11173705,.10121626,.09654462,.09510279,.12197273,.0623791,.09582397,.12083083,.07690227,.09257457
1984m9,1984.748,1984,9,30,.0085632,.0005998,-.0239854,-.0482453,-.0345914,-.044579,.0102473,-.0936516,.0227395,.0028958,-.037598,.0299471,.0329511,.039413,.012225,-.0219389,-.0163327,-.0103534,-.081644,-.0506619,-.034074,-.0309748,-.0171462,-.0322133,-.001401,.0346912,-.0344879,-.0156214,-.06145,.0241071,.0391246,-.0463581,.004888,.0210763,.046979,.0396053,-.0063199,-.0160278,-.0177567,-.0641119,-.0702079,-.0662466,-.0460439,-.038429,.0059821,-.0021022,-.0150121,.0601539,.0294617,.0380662,-.004008,-.00796341,-.03254859,-.05680854,-.04315468,-.05314228,.00168409,-.10221478,.01417626,-.00566743,-.04616126,.02138385,.02438787,.03084977,.00366174,-.03050214,-.02489589,-.01891664,-.09020722,-.05922515,-.04263721,-.03953803,-.02570939,-.04077655,-.00996421,.02612801,-.04305116,-.02418461,-.07001319,.01554385,.03056132,-.05492136,-.0036752,.0125131,.03841577,.03104202,-.01488316,-.02459099,-.02631995,-.07267518,-.07877113,-.07480987,-.05460717,-.04699226,-.00258116,-.01066544,-.02357535,.05159069,.02089848,.02950297,-.01257125
1984m10,1984.833,1984,10,31,.0099503,.0015987,.0573251,.0773313,-.0184695,.0560967,.0461199,-.0222456,.006777,-.0123763,-.0171462,.0132123,.0326608,.0312079,-.0182658,-.0043093,.0144944,-.0145047,-.0030045,-.0148091,.0286846,-.0130852,.0022974,.0168571,.0095542,-.0017014,-.004008,-.0326265,.0081666,.0208805,-.082621,-.0809932,-.0798011,-.0457298,.0326608,-.0358345,.0007997,-.0139975,.0086624,-.0607059,-.012275,-.0262413,.0256677,.031983,.0247902,.0066777,.0051865,.0095542,.0267393,.0221528,-.0179603,-.00835161,.04737474,.06738101,-.02841985,.04614641,.0361696,-.03219594,-.00317335,-.0223266,-.02709649,.003262,.02271045,.0212576,-.02821614,-.0142596,.00454412,-.02445502,-.01295484,-.02475945,.0187343,-.02303557,-.00765297,.00690679,-.00039612,-.01165178,-.01395835,-.04257683,-.00178377,.01093015,-.09257136,-.09094349,-.0897514,-.05568018,.02271045,-.04578478,-.00915065,-.02394784,-.00128796,-.0706562,-.02222536,-.03619164,.01571742,.02203272,.01483984,-.00327268,-.0047638,-.00039612,.01678897,.01220247,-.02791066
1984m11,1984.915,1984,11,30,.0072735,-.0103534,-.0726782,.0005998,-.0110609,.0201947,-.0011006,-.0706371,.0026964,-.0278852,.0457379,.0053855,-.0321101,.0169554,-.001401,.0091579,-.0080322,-.0055152,-.0565704,.0258627,.0061809,-.0060181,-.0153167,.0023971,.0037928,-.0105555,-.046882,-.0196926,-.0432207,-.0282966,-.0420728,.0181346,.046979,-.0105555,.02985,.0045895,-.0861027,-.0314907,-.0271657,-.0444745,-.0500309,-.0626204,-.0085363,-.0187752,-.0179603,-.0196926,-.0400931,.0017984,.0065783,-.0392607,-.0390527,-.0176269,-.07995171,-.00667366,-.01833443,.01292122,-.00837409,-.07791057,-.00457712,-.03515869,.03846441,-.00188801,-.03938354,.00968196,-.00867446,.00188445,-.01530566,-.01278866,-.06384384,.01858917,-.00109262,-.01329156,-.02259019,-.00487636,-.00348069,-.017829,-.05415547,-.02696612,-.05049419,-.03557008,-.04934626,.01086109,.03970552,-.017829,.02257654,-.00268403,-.09337618,-.03876415,-.03443915,-.05174797,-.05730442,-.06989385,-.01580982,-.02604864,-.02523381,-.02696612,-.04736658,-.0054751,-.00069517,-.0465342,-.04632621
1984m12,1985,1984,12,31,.0063796,.0244975,.0402778,.0714831,.0230327,.0507882,.0153811,.0328543,.0355602,-.0011006,.0824091,.0284903,.0071742,.0164637,-.0011006,.0428679,.027907,.001998,.018331,.0066777,.0350775,.0059821,-.0003,.0264472,.0223484,-.0250102,-.0267547,.0132123,.043634,.0440169,-.1434086,-.0416557,-.0563587,-.0052136,.0260575,.0519281,.032564,.0392207,.0258627,.0470744,.0117309,.0300441,.0350775,.0139029,.038355,.0332413,.0217615,.0558131,.0536356,.0247902,.0215658,.01811787,.03389824,.06510349,.01665309,.04440856,.00900149,.02647473,.02918057,-.00748021,.07602953,.02211066,.0007946,.01008412,-.00748021,.03648829,.02152735,-.0043816,.01195135,.00029805,.02869792,-.00039753,-.00667965,.02006756,.0159688,-.03138977,-.03313435,.00683273,.03725443,.03763728,-.14978819,-.04803528,-.06273834,-.01159317,.01967793,.04554849,.02618438,.03284111,.01948305,.0406948,.00535132,.02366451,.02869792,.0075233,.03197535,.02686173,.01538189,.04943346,.04725594,.01841056,.01518617
1985m1,1985.082,1985,1,31,.006479,.0828695,.0956737,.040566,.1001168,.0992117,.0512633,.1011115,.0780715,.1200915,.0281987,.0172504,-.0209172,.0232281,.1513468,.1151128,.0723207,.1181385,.1581142,.1013826,.0560967,.068406,.1138643,.0814878,.1035489,.1639878,.1002977,.110557,.1260157,.0850762,.1001168,.1265445,.0753857,.0629748,.0236189,.0511683,.1310283,.1229253,.1084059,.2005707,.1164488,.1215094,.0542041,.0724137,.0935814,.14436,.1062501,.0919409,.0947646,.0846168,.1328687,.07639051,.08919478,.03408699,.09363782,.09273269,.04478433,.09463254,.07159257,.11361252,.02171969,.01077139,-.02739621,.01674916,.14486779,.10863384,.0658417,.11165956,.15163527,.09490365,.04961777,.06192707,.10738529,.07500885,.09706991,.15750888,.09381876,.10407802,.11953676,.07859721,.09363782,.12006557,.06890676,.05649583,.0171399,.04468932,.1245493,.11644638,.10192691,.19409172,.10996985,.11503045,.04772509,.06593472,.08710245,.13788108,.09977115,.08546191,.08828561,.07813788,.12638971
1985m2,1985.159,1985,2,28,.0057832,.0178399,.0656005,.0412379,-.0038072,.0215658,.0141987,-.0096464,.0177417,.0228372,.0570417,.0557185,.0681258,.0937635,.0560022,.0134097,.0068763,.0175452,.0380662,.0418135,.0328543,.0221528,.0058827,.0323704,.0012992,-.007226,-.0038072,.0027961,-.0111621,-.0237805,-.0583709,-.0111621,-.0086372,.0377774,.0138043,.0331446,-.0056157,.0339182,-.016841,.0437298,-.0202027,-.0139975,.0106432,-.0031048,.0266419,.0018982,.0414298,.0031949,.046979,-.0023026,.0360426,.01205667,.05981721,.03545466,-.00959048,.01578253,.00841547,-.01542962,.01195844,.01705399,.05125849,.04993524,.06234259,.08798028,.05021895,.00762644,.00109306,.01176193,.03228296,.03603026,.02707109,.01636956,.00009942,.02658714,-.00448409,-.01300929,-.00959048,-.00298716,-.01694531,-.02956377,-.06415416,-.01694531,-.01442044,.03199412,.00802104,.02736135,-.01139898,.02813497,-.02262426,.03794652,-.02598595,-.01978075,.00485992,-.00888806,.02085869,-.00388505,.03564657,-.00258835,.04119576,-.00808589,.03025935
1985m3,1985.244,1985,3,31,.0061809,-.0022024,-.0393647,-.0631528,-.0339705,-.054773,.0419094,-.0220411,.0022974,-.0068232,.0087615,.0547722,.1100196,.0309171,.0287818,.0495518,-.0306654,.0056838,-.0054146,.0219572,.0399896,-.0220411,-.0281937,-.0379096,-.0527681,-.030253,-.0073268,-.0479305,-.0551956,-.0503464,.1935912,.0164637,-.0328332,.0158733,.0593061,.0435383,-.0374942,-.0231663,-.0702079,-.0713886,-.0293258,-.078935,-.0248051,-.0006002,-.0320068,-.0075283,.0164637,.0085632,-.007226,-.0229616,.0032946,-.00838328,-.04554558,-.06933367,-.04015138,-.06095388,.03572855,-.02822199,-.0038835,-.01300408,.00258065,.04859138,.10383879,.02473624,.02260094,.04337092,-.03684627,-.00049704,-.01159549,.01577631,.03380879,-.02822199,-.03437459,-.04409043,-.05894892,-.0364339,-.01350763,-.05411139,-.06137649,-.05652723,.18741029,.01028287,-.03901402,.00969249,.05312525,.03735744,-.04367506,-.02934714,-.07638876,-.07756945,-.03550669,-.08511585,-.03098598,-.00678104,-.03818766,-.01370913,.01028287,.00238237,-.0134069,-.02914247,-.00288629
1985m4,1985.326,1985,4,30,.0071742,-.0024029,-.0219389,-.0338671,-.0496105,-.0943107,.014593,-.0515038,.0199007,.0034939,.0527822,-.0225524,-.0185714,-.0853401,.0195085,.0025966,-.0106566,.0029955,-.0441609,-.0199986,-.0108587,.007869,-.0214279,-.0286053,-.0236781,-.0043093,-.0251127,-.0338671,-.0237805,-.0436385,-.0649653,-.0050125,-.0183677,.038355,.0160702,-.0071253,-.0033055,-.0097474,-.0275768,-.0629398,-.0490852,-.0499258,.0151841,-.0262413,-.0342809,-.0050125,.0072735,.0320799,.0336282,-.0249076,-.0039076,-.00957709,-.02911311,-.04104127,-.05678471,-.10148488,.0074188,-.05867805,.01272646,-.00368031,.04560798,-.02972661,-.02574559,-.09251425,.01233426,-.00457758,-.01783078,-.0041787,-.0513351,-.02717285,-.01803295,.00069475,-.02860215,-.03577946,-.03085233,-.01148348,-.03228691,-.04104127,-.03095473,-.05081266,-.07213948,-.01218675,-.02554186,.03118075,.00889598,-.01429953,-.01047966,-.01692156,-.03475097,-.070114,-.05625941,-.05710001,.00800993,-.03341551,-.04145514,-.01218675,.00009928,.02490569,.02645398,-.03208184,-.01108183
1985m5,1985.411,1985,5,31,.0065783,.0559076,.0899321,.10436,.0160702,.0564748,.081119,.0751075,.0575139,.1080469,.0367176,.1421938,.0314018,.0001,.0478373,.0678455,.0455468,.0921233,.0930349,.0622233,.0988494,.0750147,.065975,.0354637,.0703653,.0316924,-.0209172,.0357532,.0678455,.0721346,.0166604,-.0151136,.053446,.0060815,.0536356,.0801965,.0910283,.0503128,.0316924,-.0033055,.0227395,.0301412,.0603422,.0117309,.1074184,.0505981,.0593061,.0584576,.0706448,.0448778,.0579858,.04932932,.08335379,.0977817,.00949186,.04989653,.07454073,.06852916,.05093559,.10146859,.03013927,.13561545,.02482345,-.00647832,.04125901,.06126723,.0389685,.08554497,.08645655,.05564503,.09227105,.06843639,.05939668,.02888535,.06378695,.02511413,-.02749556,.02917486,.06126723,.06555628,.01008212,-.02169195,.04686766,-.00049685,.04705724,.07361823,.08444998,.0437345,.02511413,-.00988377,.01616117,.02356284,.05376391,.00515261,.10084008,.04401974,.05272779,.05187925,.06406653,.03829944,.05140753
1985m6,1985.493,1985,6,30,.0054849,.0180364,.0080674,.0151841,-.0067225,.0306262,.036139,.0197046,.027907,.013311,-.0148091,.031983,.0379699,.0275179,.0975803,.0194104,.0255703,.0098513,.0675652,.0267393,.0112366,.013311,.0199007,.0350775,.0186255,.0104453,-.0126801,.0017984,.0154796,.0070749,.0080674,-.0383251,-.0482453,-.007629,.0356567,.0440169,.0614713,.0111377,-.0298408,.0178399,.0303352,.0281014,.0281014,.0367176,.0345946,.0276152,.0005998,.0411419,.0231304,-.0152152,.0360426,.01255143,.00258244,.0096992,-.01220748,.02514126,.03065412,.01421965,.02242202,.00782608,-.02029405,.02649812,.032485,.02203296,.0920954,.01392546,.02008535,.00436639,.06208025,.02125437,.0057517,.00782608,.01441573,.0295926,.01314053,.00496033,-.01816498,-.00368655,.00999464,.00158998,.00258244,-.04381004,-.05373024,-.01311396,.03017175,.03853196,.05598639,.00565281,-.03532577,.01235499,.02485027,.0226165,.0226165,.03123265,.02910971,.02213024,-.00488511,.03565701,.01764549,-.0207001,.03055766
1985m7,1985.578,1985,7,31,.0061809,-.0012007,.0357532,.0421012,.0745507,.0281014,.0117309,.0095542,-.011769,-.0584769,.0382587,-.0465676,.004689,-.0536118,-.0152152,-.0356272,.0250828,.0186255,-.0320068,.0251803,-.0038072,.0404699,.0296559,.0371031,.0291704,.0290732,.0336282,.0411419,.04095,.0104453,.1253984,.0807501,.0355602,-.0037069,-.0481404,-.0464629,.0150856,.0128175,.0506931,.022544,.0243999,.0603422,.0472652,.02985,.0369104,.0035935,-.0039076,-.020611,-.0115666,.0066777,.0295588,-.00738158,.02957231,.03592032,.06836987,.02192057,.00555006,.00337335,-.01794984,-.06465779,.03207785,-.0527485,-.00149187,-.05979263,-.02139602,-.04180804,.01890192,.0124446,-.03818766,.01899944,-.0099881,.03428907,.02347503,.03092223,.02298952,.02289239,.02744732,.03496108,.03476913,.0042644,.11921755,.07456929,.02937932,-.00988772,-.05432123,-.05264373,.00890478,.00663664,.04451225,.0163631,.01821903,.05416137,.04108433,.02366916,.03072949,-.00258732,-.01008848,-.02679181,-.0177475,.0004968,.02337794
